user_id,timestamp,group,landing_page,converted
610564,2017-01-09 08:56:14.000000,control,old_page,0
610522,2017-01-12 06:20:34.000000,treatment,new_page,0
610095,2017-01-04 15:23:30.000000,treatment,new_page,0
608515,2017-01-14 09:57:53.000000,treatment,old_page,0
610403,2017-01-14 15:46:05.000000,control,old_page,0
602347,2017-01-11 03:41:19.000000,treatment,new_page,0
605940,2017-01-05 05:37:51.000000,treatment,new_page,0
600993,2017-01-13 10:59:19.000000,treatment,new_page,0
602893,2017-01-05 12:46:49.000000,treatment,new_page,0
604477,2017-01-13 16:01:12.000000,treatment,new_page,0
607408,2017-01-05 07:35:59.000000,control,old_page,1
603193,2017-01-04 09:54:25.000000,treatment,new_page,0
603163,2017-01-06 13:36:39.000000,treatment,new_page,0
608369,2017-01-15 14:11:02.000000,control,old_page,0
609133,2017-01-15 22:35:48.000000,treatment,new_page,0
610825,2017-01-05 06:40:59.000000,treatment,new_page,0
600611,2017-01-08 08:24:03.000000,treatment,new_page,0
610028,2017-01-09 23:54:36.000000,treatment,new_page,0
603904,2017-01-10 01:00:16.000000,treatment,new_page,0
601095,2017-01-11 00:38:53.000000,treatment,new_page,0
600221,2017-01-02 15:03:55.000000,control,old_page,0
601051,2017-01-05 17:20:29.000000,treatment,new_page,0
604080,2017-01-07 16:41:44.000000,control,old_page,0
604721,2017-01-16 11:41:06.000000,control,old_page,0
601372,2017-01-10 18:31:53.000000,treatment,new_page,0
610870,2017-01-04 14:25:27.000000,treatment,new_page,0
610568,2017-01-06 10:07:37.000000,treatment,new_page,0
600155,2017-01-04 22:19:57.000000,control,old_page,0
611541,2017-01-06 15:39:53.000000,treatment,new_page,0
610218,2017-01-06 07:47:33.000000,treatment,new_page,0
609574,2017-01-04 21:09:21.000000,control,old_page,0
604425,2017-01-13 06:14:23.000000,treatment,new_page,1
608176,2017-01-09 15:20:33.000000,control,old_page,0
601365,2017-01-16 04:16:55.000000,control,old_page,0
607404,2017-01-10 20:28:34.000000,treatment,new_page,0
611170,2017-01-14 08:59:56.000000,control,old_page,0
607568,2017-01-16 10:05:38.000000,control,old_page,0
600147,2017-01-16 12:40:03.000000,control,old_page,0
601664,2017-01-03 19:01:20.000000,control,old_page,0
610711,2017-01-07 01:11:10.000000,treatment,old_page,0
603900,2017-01-10 12:49:20.000000,control,old_page,0
604559,2017-01-14 01:21:55.000000,control,old_page,0
609981,2017-01-14 20:32:25.000000,control,old_page,0
605782,2017-01-10 00:55:01.000000,treatment,new_page,0
608159,2017-01-05 08:19:55.000000,control,new_page,0
602776,2017-01-10 12:27:31.000000,control,old_page,0
611175,2017-01-16 06:55:23.000000,treatment,new_page,0
606551,2017-01-02 18:32:16.000000,control,old_page,0
601150,2017-01-06 18:59:48.000000,treatment,new_page,0
600681,2017-01-08 01:31:13.000000,treatment,new_page,0
607179,2017-01-09 12:11:34.000000,control,old_page,1
600953,2017-01-06 17:07:24.000000,treatment,new_page,0
600523,2017-01-04 14:37:17.000000,treatment,new_page,1
600905,2017-01-16 07:38:49.000000,treatment,new_page,0
605817,2017-01-10 05:53:19.000000,control,old_page,1
606366,2017-01-15 13:20:54.000000,treatment,new_page,0
601549,2017-01-11 14:39:08.000000,control,old_page,0
609266,2017-01-08 11:46:24.000000,control,old_page,0
602856,2017-01-02 13:05:55.000000,treatment,new_page,0
609862,2017-01-12 05:47:37.000000,treatment,new_page,0
602729,2017-01-03 00:30:01.000000,control,old_page,1
607832,2017-01-15 06:59:29.000000,treatment,new_page,0
603625,2017-01-06 14:29:40.000000,treatment,new_page,0
610371,2017-01-11 05:36:56.000000,treatment,new_page,0
610109,2017-01-07 03:04:57.000000,treatment,new_page,0
603757,2017-01-15 23:31:55.000000,treatment,new_page,0
605679,2017-01-08 20:19:08.000000,treatment,new_page,0
610973,2017-01-08 06:41:27.000000,control,old_page,0
606008,2017-01-02 19:10:43.000000,control,old_page,0
610294,2017-01-07 09:18:00.000000,treatment,new_page,0
600118,2017-01-06 13:11:36.000000,control,old_page,0
604331,2017-01-03 04:54:08.000000,control,old_page,1
601681,2017-01-07 12:08:15.000000,control,old_page,0
610760,2017-01-06 22:34:33.000000,control,old_page,0
602645,2017-01-14 02:08:09.000000,treatment,new_page,0
601231,2017-01-13 08:58:22.000000,control,old_page,0
611809,2017-01-13 04:43:25.000000,treatment,new_page,0
604728,2017-01-15 11:52:10.000000,control,old_page,0
608664,2017-01-16 05:26:36.000000,treatment,new_page,0
609966,2017-01-04 05:25:19.000000,treatment,new_page,0
603384,2017-01-04 09:17:23.000000,treatment,new_page,0
607364,2017-01-03 12:03:51.000000,control,old_page,0
604735,2017-01-06 07:54:27.000000,control,old_page,0
607171,2017-01-06 05:01:25.000000,control,old_page,0
602527,2017-01-15 05:24:51.000000,treatment,new_page,1
606661,2017-01-03 23:15:38.000000,treatment,new_page,0
602342,2017-01-09 00:15:47.000000,treatment,new_page,0
609595,2017-01-09 00:22:44.000000,treatment,new_page,0
606757,2017-01-05 13:39:10.000000,treatment,new_page,0
610824,2017-01-02 19:31:14.000000,control,old_page,0
606978,2017-01-07 08:35:01.000000,control,old_page,0
604179,2017-01-16 07:45:40.000000,control,old_page,0
606873,2017-01-14 21:19:44.000000,treatment,new_page,0
604113,2017-01-10 18:34:14.000000,treatment,new_page,0
610255,2017-01-06 02:25:39.000000,treatment,new_page,1
603340,2017-01-12 03:11:15.000000,control,old_page,0
605148,2017-01-05 11:16:45.000000,treatment,new_page,0
603548,2017-01-13 06:24:08.000000,control,old_page,0
604096,2017-01-14 01:24:59.000000,treatment,new_page,0
600414,2017-01-09 07:05:46.000000,treatment,new_page,0
609335,2017-01-12 15:52:01.000000,treatment,new_page,0
606097,2017-01-05 17:11:36.000000,treatment,new_page,0
602470,2017-01-13 23:20:42.000000,control,old_page,0
609091,2017-01-08 05:44:00.000000,control,old_page,0
611516,2017-01-04 11:24:25.000000,treatment,new_page,0
607506,2017-01-09 10:00:14.000000,treatment,new_page,0
609699,2017-01-09 05:54:30.000000,control,old_page,0
605117,2017-01-08 07:55:35.000000,control,old_page,0
600201,2017-01-04 07:40:38.000000,treatment,new_page,0
605448,2017-01-07 15:57:22.000000,control,old_page,0
604726,2017-01-10 21:18:19.000000,control,old_page,0
600496,2017-01-09 23:37:15.000000,control,old_page,0
604978,2017-01-04 09:34:28.000000,treatment,new_page,0
603762,2017-01-06 07:07:40.000000,control,old_page,0
604406,2017-01-07 00:38:07.000000,treatment,new_page,0
607176,2017-01-06 22:39:10.000000,treatment,new_page,0
610488,2017-01-13 07:43:47.000000,treatment,new_page,1
604991,2017-01-15 19:25:45.000000,control,old_page,0
600686,2017-01-11 15:21:38.000000,control,old_page,0
606869,2017-01-14 12:06:22.000000,treatment,new_page,1
608566,2017-01-03 08:40:37.000000,control,old_page,0
601579,2017-01-15 16:15:02.000000,treatment,new_page,0
611163,2017-01-13 17:08:20.000000,control,old_page,0
609095,2017-01-05 12:56:25.000000,control,old_page,0
602529,2017-01-06 03:19:57.000000,treatment,new_page,0
605952,2017-01-15 05:42:58.000000,treatment,new_page,0
602533,2017-01-15 13:01:44.000000,treatment,new_page,0
602877,2017-01-10 19:51:17.000000,control,old_page,0
605869,2017-01-11 01:42:56.000000,treatment,new_page,0
601386,2017-01-12 01:54:45.000000,treatment,new_page,0
605279,2017-01-13 11:42:46.000000,treatment,new_page,0
610553,2017-01-03 09:58:29.000000,control,old_page,0
606189,2017-01-10 03:22:45.000000,treatment,new_page,0
603109,2017-01-13 17:42:23.000000,treatment,new_page,1
603832,2017-01-06 01:56:43.000000,control,old_page,0
607284,2017-01-11 08:17:20.000000,treatment,new_page,0
602976,2017-01-15 19:25:35.000000,treatment,new_page,0
609661,2017-01-15 11:35:09.000000,control,old_page,0
606226,2017-01-04 19:19:01.000000,control,old_page,0
605525,2017-01-13 10:10:06.000000,treatment,new_page,1
602640,2017-01-07 03:38:00.000000,control,old_page,0
600421,2017-01-16 05:32:09.000000,treatment,new_page,0
602834,2017-01-13 22:22:50.000000,treatment,new_page,0
604601,2017-01-05 05:43:33.000000,treatment,new_page,0
603232,2017-01-11 21:32:52.000000,control,old_page,1
601205,2017-01-13 04:15:15.000000,control,old_page,1
604972,2017-01-05 19:24:54.000000,control,old_page,0
607379,2017-01-03 22:14:20.000000,treatment,new_page,0
608613,2017-01-08 04:13:01.000000,control,old_page,0
607072,2017-01-14 18:29:42.000000,treatment,new_page,0
602235,2017-01-06 04:42:40.000000,control,old_page,0
605922,2017-01-02 18:27:16.000000,control,old_page,1
609366,2017-01-07 09:11:21.000000,treatment,new_page,0
611109,2017-01-05 08:18:16.000000,treatment,new_page,0
607559,2017-01-14 18:45:03.000000,control,old_page,0
611555,2017-01-11 23:17:00.000000,control,old_page,0
608081,2017-01-11 06:27:34.000000,treatment,new_page,0
600646,2017-01-03 14:25:35.000000,control,old_page,0
602842,2017-01-12 07:55:33.000000,treatment,new_page,1
606828,2017-01-10 22:04:40.000000,treatment,new_page,0
609174,2017-01-12 22:40:15.000000,treatment,new_page,1
602284,2017-01-03 07:06:23.000000,treatment,new_page,0
611636,2017-01-10 11:42:38.000000,treatment,new_page,0
608695,2017-01-09 23:06:44.000000,control,old_page,0
610513,2017-01-05 00:34:00.000000,treatment,new_page,0
605438,2017-01-06 23:08:38.000000,treatment,new_page,1
610473,2017-01-15 05:57:43.000000,treatment,new_page,0
600390,2017-01-03 05:54:29.000000,control,old_page,0
602965,2017-01-14 22:38:01.000000,treatment,new_page,0
609734,2017-01-13 00:56:10.000000,control,old_page,0
608981,2017-01-14 17:28:19.000000,control,old_page,0
611565,2017-01-05 07:45:56.000000,control,old_page,0
604240,2017-01-10 11:43:44.000000,control,old_page,0
603766,2017-01-08 04:43:44.000000,control,old_page,0
600814,2017-01-05 17:46:51.000000,control,old_page,0
603556,2017-01-14 02:54:42.000000,control,old_page,0
606413,2017-01-07 22:34:58.000000,treatment,new_page,0
602770,2017-01-03 11:58:41.000000,treatment,new_page,0
604482,2017-01-06 03:46:18.000000,treatment,new_page,0
600964,2017-01-14 22:22:41.000000,treatment,new_page,0
606339,2017-01-02 22:20:35.000000,control,old_page,0
604100,2017-01-06 07:31:08.000000,treatment,new_page,0
608986,2017-01-12 20:02:09.000000,treatment,new_page,0
610795,2017-01-16 04:50:15.000000,control,old_page,0
606014,2017-01-05 00:49:15.000000,control,old_page,0
606948,2017-01-14 04:12:34.000000,treatment,new_page,0
600030,2017-01-09 15:47:19.000000,treatment,new_page,0
601732,2017-01-13 14:38:41.000000,control,old_page,0
609843,2017-01-16 09:06:40.000000,treatment,new_page,0
611787,2017-01-03 14:38:33.000000,control,old_page,0
611280,2017-01-04 20:59:38.000000,control,old_page,0
601060,2017-01-08 05:18:59.000000,treatment,new_page,0
607570,2017-01-13 13:18:10.000000,treatment,new_page,0
605865,2017-01-14 05:53:37.000000,control,old_page,0
605300,2017-01-16 02:58:03.000000,control,old_page,0
610543,2017-01-10 09:07:55.000000,control,old_page,0
601022,2017-01-11 00:47:07.000000,control,old_page,0
611469,2017-01-13 18:59:50.000000,control,old_page,0
611576,2017-01-16 11:42:50.000000,control,old_page,0
610982,2017-01-04 18:06:53.000000,treatment,new_page,0
609933,2017-01-10 14:16:54.000000,control,old_page,0
608060,2017-01-12 17:42:01.000000,treatment,new_page,1
601338,2017-01-06 09:49:25.000000,control,old_page,0
606864,2017-01-16 12:08:46.000000,control,old_page,0
604046,2017-01-05 19:22:42.000000,control,old_page,0
609389,2017-01-12 14:02:34.000000,treatment,new_page,0
600107,2017-01-08 08:29:27.000000,control,old_page,0
608820,2017-01-13 18:43:12.000000,control,old_page,0
603056,2017-01-13 01:15:19.000000,control,old_page,0
611274,2017-01-04 06:45:30.000000,treatment,new_page,0
606247,2017-01-14 03:36:05.000000,treatment,new_page,0
609556,2017-01-15 06:57:13.000000,control,old_page,1
605701,2017-01-13 13:39:16.000000,control,old_page,0
600746,2017-01-08 23:03:29.000000,treatment,new_page,0
603116,2017-01-04 23:16:49.000000,control,old_page,1
602671,2017-01-05 21:01:15.000000,treatment,new_page,0
611180,2017-01-06 00:51:28.000000,control,old_page,0
604022,2017-01-03 07:53:35.000000,treatment,new_page,0
607765,2017-01-03 05:39:09.000000,control,old_page,0
605827,2017-01-03 19:13:16.000000,control,old_page,0
604582,2017-01-10 10:53:33.000000,control,old_page,0
607734,2017-01-11 02:38:34.000000,treatment,old_page,0
603595,2017-01-03 21:38:40.000000,control,old_page,0
600620,2017-01-13 15:05:50.000000,treatment,new_page,0
608699,2017-01-06 05:47:31.000000,control,old_page,0
608357,2017-01-08 03:30:12.000000,control,old_page,0
602257,2017-01-04 08:35:30.000000,treatment,new_page,1
601622,2017-01-10 06:46:29.000000,treatment,new_page,0
604358,2017-01-08 23:01:17.000000,treatment,new_page,1
604141,2017-01-10 02:50:11.000000,treatment,new_page,0
606588,2017-01-04 12:24:03.000000,control,old_page,0
604270,2017-01-05 19:13:20.000000,control,old_page,0
605061,2017-01-04 08:52:39.000000,treatment,new_page,0
602940,2017-01-05 08:13:42.000000,treatment,new_page,0
608209,2017-01-03 23:47:22.000000,control,old_page,0
604140,2017-01-15 04:15:30.000000,treatment,new_page,0
611820,2017-01-11 17:48:35.000000,treatment,new_page,0
609031,2017-01-07 04:38:25.000000,treatment,new_page,0
610124,2017-01-15 08:54:23.000000,control,old_page,0
607787,2017-01-09 05:44:18.000000,treatment,new_page,0
602466,2017-01-04 12:43:52.000000,control,old_page,1
603850,2017-01-07 16:25:34.000000,control,old_page,0
609054,2017-01-07 21:46:31.000000,control,old_page,0
604761,2017-01-04 15:54:02.000000,treatment,new_page,0
603394,2017-01-14 11:59:53.000000,treatment,new_page,0
603812,2017-01-07 07:14:10.000000,treatment,new_page,0
610538,2017-01-14 03:51:32.000000,control,old_page,0
606146,2017-01-15 21:43:11.000000,control,old_page,0
605629,2017-01-16 11:42:13.000000,control,old_page,0
607422,2017-01-09 02:11:52.000000,control,old_page,0
601837,2017-01-15 04:33:55.000000,control,old_page,0
610707,2017-01-15 16:43:06.000000,treatment,new_page,0
600822,2017-01-13 10:08:21.000000,treatment,new_page,0
605554,2017-01-05 16:12:15.000000,control,old_page,0
601805,2017-01-12 04:05:46.000000,treatment,new_page,0
602795,2017-01-05 01:25:02.000000,control,old_page,0
602985,2017-01-06 06:32:19.000000,treatment,new_page,0
602821,2017-01-13 01:09:07.000000,treatment,new_page,0
608201,2017-01-03 09:53:39.000000,treatment,new_page,0
608218,2017-01-15 11:11:56.000000,control,old_page,0
604293,2017-01-16 12:44:58.000000,control,old_page,0
609100,2017-01-15 21:26:21.000000,control,old_page,0
605465,2017-01-14 08:32:11.000000,control,old_page,0
604038,2017-01-11 06:49:30.000000,treatment,new_page,1
610718,2017-01-11 22:52:45.000000,control,old_page,0
608261,2017-01-13 05:15:56.000000,control,new_page,1
604732,2017-01-14 15:55:53.000000,treatment,new_page,0
611066,2017-01-04 09:53:00.000000,control,old_page,1
610603,2017-01-04 10:14:54.000000,treatment,new_page,0
603412,2017-01-09 08:16:01.000000,control,old_page,0
605973,2017-01-12 19:53:35.000000,treatment,new_page,0
601876,2017-01-15 18:51:07.000000,control,old_page,0
603785,2017-01-10 23:41:02.000000,treatment,new_page,0
602333,2017-01-14 17:39:55.000000,control,old_page,0
610387,2017-01-05 22:13:30.000000,treatment,new_page,0
604873,2017-01-05 23:55:49.000000,treatment,new_page,0
609478,2017-01-09 21:28:09.000000,control,old_page,0
605518,2017-01-16 12:46:45.000000,control,old_page,1
609994,2017-01-08 08:29:25.000000,treatment,new_page,0
602214,2017-01-09 03:01:09.000000,treatment,new_page,0
610820,2017-01-06 02:51:33.000000,control,old_page,0
610377,2017-01-08 01:53:04.000000,treatment,new_page,1
600518,2017-01-08 16:04:45.000000,treatment,new_page,0
608179,2017-01-14 13:19:01.000000,treatment,new_page,0
609998,2017-01-03 13:13:41.000000,control,old_page,0
601458,2017-01-12 02:49:54.000000,treatment,new_page,0
606178,2017-01-12 08:14:13.000000,treatment,new_page,0
602313,2017-01-06 03:35:02.000000,control,old_page,0
602781,2017-01-09 01:18:05.000000,treatment,new_page,1
609948,2017-01-14 16:05:08.000000,control,old_page,0
608447,2017-01-05 02:49:08.000000,treatment,new_page,0
602774,2017-01-02 18:38:04.000000,treatment,new_page,0
602237,2017-01-15 16:28:22.000000,control,old_page,0
606000,2017-01-05 15:17:41.000000,control,old_page,0
605836,2017-01-05 08:02:23.000000,control,old_page,0
605600,2017-01-13 04:47:57.000000,treatment,new_page,0
603835,2017-01-05 06:27:40.000000,treatment,new_page,0
604555,2017-01-14 20:39:50.000000,control,old_page,0
607162,2017-01-05 23:37:29.000000,control,old_page,0
600426,2017-01-10 02:43:41.000000,treatment,new_page,0
602980,2017-01-11 16:44:02.000000,control,old_page,0
609991,2017-01-15 20:13:18.000000,treatment,new_page,0
607661,2017-01-07 17:31:53.000000,control,old_page,0
605026,2017-01-11 10:26:57.000000,control,old_page,0
603492,2017-01-06 14:37:11.000000,treatment,new_page,0
606427,2017-01-07 12:03:21.000000,control,old_page,1
609338,2017-01-13 23:56:57.000000,treatment,new_page,0
603440,2017-01-11 09:40:24.000000,treatment,new_page,0
610267,2017-01-04 14:31:19.000000,treatment,new_page,1
603326,2017-01-06 19:06:10.000000,treatment,new_page,0
601439,2017-01-14 07:03:19.000000,control,old_page,0
610709,2017-01-03 02:41:34.000000,control,old_page,0
607945,2017-01-15 17:28:38.000000,treatment,new_page,0
608442,2017-01-09 13:03:03.000000,treatment,new_page,0
610818,2017-01-12 13:44:20.000000,control,old_page,1
606894,2017-01-08 00:06:43.000000,control,old_page,0
610113,2017-01-06 19:15:11.000000,control,old_page,0
603489,2017-01-14 22:21:19.000000,control,old_page,0
608362,2017-01-11 07:48:39.000000,control,old_page,0
609799,2017-01-12 06:47:10.000000,treatment,new_page,0
606967,2017-01-02 17:40:37.000000,control,old_page,0
600832,2017-01-09 05:12:30.000000,treatment,new_page,0
604747,2017-01-10 18:17:52.000000,treatment,new_page,0
607283,2017-01-12 20:07:37.000000,control,old_page,1
601228,2017-01-11 22:26:11.000000,treatment,new_page,1
603378,2017-01-15 01:53:07.000000,treatment,new_page,0
602575,2017-01-03 05:51:48.000000,control,old_page,0
604773,2017-01-11 01:40:44.000000,control,old_page,0
604472,2017-01-12 09:13:31.000000,control,old_page,0
603467,2017-01-04 22:39:25.000000,treatment,new_page,1
608075,2017-01-13 03:52:15.000000,treatment,new_page,0
605604,2017-01-14 19:11:49.000000,control,old_page,0
605999,2017-01-11 16:50:54.000000,control,old_page,0
603206,2017-01-14 23:38:09.000000,control,old_page,0
606731,2017-01-14 04:19:40.000000,control,old_page,0
602881,2017-01-06 12:37:38.000000,control,old_page,0
603853,2017-01-15 20:41:57.000000,control,old_page,0
603641,2017-01-05 03:33:36.000000,control,old_page,0
606079,2017-01-03 14:34:35.000000,treatment,new_page,0
602441,2017-01-03 07:03:17.000000,control,old_page,0
600592,2017-01-15 00:46:26.000000,treatment,new_page,1
606973,2017-01-14 22:49:07.000000,control,old_page,0
603337,2017-01-04 15:35:22.000000,treatment,new_page,0
611706,2017-01-11 00:16:59.000000,treatment,new_page,0
600006,2017-01-14 19:23:26.000000,treatment,new_page,0
601749,2017-01-06 21:25:49.000000,control,old_page,1
606279,2017-01-12 14:47:08.000000,control,old_page,0
609288,2017-01-05 05:58:02.000000,treatment,new_page,0
600517,2017-01-14 03:52:16.000000,control,old_page,0
610712,2017-01-08 16:38:09.000000,control,old_page,1
602278,2017-01-04 18:08:07.000000,treatment,new_page,0
607580,2017-01-03 02:28:49.000000,treatment,new_page,0
608287,2017-01-15 23:23:00.000000,treatment,new_page,1
606012,2017-01-04 23:59:55.000000,control,old_page,0
611143,2017-01-04 04:28:13.000000,control,old_page,0
601655,2017-01-16 01:38:35.000000,treatment,new_page,0
605613,2017-01-12 18:40:15.000000,treatment,new_page,0
602390,2017-01-11 04:51:57.000000,control,old_page,0
602661,2017-01-04 17:01:15.000000,control,old_page,0
605223,2017-01-15 01:48:17.000000,treatment,new_page,0
610802,2017-01-15 17:36:09.000000,control,old_page,0
600122,2017-01-07 16:22:53.000000,treatment,new_page,0
611041,2017-01-15 10:17:34.000000,treatment,new_page,0
609721,2017-01-12 21:06:39.000000,treatment,new_page,0
607886,2017-01-04 02:38:30.000000,treatment,new_page,1
605966,2017-01-03 16:21:32.000000,control,old_page,0
606411,2017-01-08 10:07:12.000000,control,old_page,1
602052,2017-01-04 20:28:21.000000,control,old_page,0
610627,2017-01-04 01:51:55.000000,treatment,new_page,0
610855,2017-01-12 00:38:37.000000,control,old_page,0
609182,2017-01-08 23:05:12.000000,control,old_page,0
601099,2017-01-14 17:26:25.000000,control,old_page,0
611018,2017-01-08 03:30:22.000000,control,old_page,0
602800,2017-01-13 04:14:54.000000,control,old_page,0
600732,2017-01-06 19:19:03.000000,control,old_page,0
601195,2017-01-04 08:42:52.000000,treatment,new_page,0
600015,2017-01-11 18:19:25.000000,control,old_page,0
611772,2017-01-05 14:38:56.000000,control,old_page,1
600579,2017-01-13 02:55:17.000000,treatment,new_page,0
604970,2017-01-05 03:56:09.000000,control,old_page,0
605123,2017-01-12 18:50:38.000000,treatment,new_page,1
607747,2017-01-15 08:22:31.000000,treatment,new_page,0
608100,2017-01-04 06:17:00.000000,treatment,new_page,0
604227,2017-01-13 18:39:49.000000,control,old_page,1
610663,2017-01-10 23:23:48.000000,treatment,new_page,0
609809,2017-01-12 09:33:00.000000,control,old_page,0
603391,2017-01-08 23:36:35.000000,control,old_page,0
610705,2017-01-08 09:52:41.000000,treatment,new_page,0
601706,2017-01-12 16:15:24.000000,control,old_page,0
602971,2017-01-15 22:38:09.000000,control,old_page,0
600272,2017-01-10 13:54:31.000000,treatment,new_page,1
611050,2017-01-04 11:10:10.000000,treatment,new_page,0
603629,2017-01-08 10:36:35.000000,control,old_page,1
606962,2017-01-03 19:18:55.000000,treatment,new_page,0
611129,2017-01-03 18:54:40.000000,control,old_page,0
608646,2017-01-02 20:56:12.000000,control,old_page,0
611667,2017-01-12 12:16:14.000000,treatment,new_page,0
605079,2017-01-09 20:50:19.000000,treatment,new_page,0
603407,2017-01-09 05:02:36.000000,control,old_page,0
601447,2017-01-09 13:21:25.000000,treatment,new_page,0
607168,2017-01-14 11:30:22.000000,control,old_page,1
601794,2017-01-11 23:42:00.000000,treatment,new_page,0
600548,2017-01-07 08:14:16.000000,control,old_page,0
602349,2017-01-06 19:35:09.000000,control,old_page,0
602291,2017-01-05 11:45:05.000000,control,old_page,0
609954,2017-01-03 00:53:03.000000,treatment,new_page,1
611538,2017-01-06 15:05:18.000000,control,old_page,0
607557,2017-01-15 02:20:08.000000,control,old_page,0
603375,2017-01-08 02:56:38.000000,treatment,new_page,0
606992,2017-01-07 22:11:36.000000,control,old_page,0
607092,2017-01-08 22:48:48.000000,treatment,new_page,0
611474,2017-01-15 04:13:17.000000,treatment,new_page,1
602958,2017-01-13 12:39:19.000000,control,old_page,0
610359,2017-01-12 23:32:54.000000,control,old_page,0
611186,2017-01-16 08:38:17.000000,control,old_page,0
603881,2017-01-10 23:00:50.000000,treatment,new_page,0
611300,2017-01-06 03:01:47.000000,control,old_page,0
604714,2017-01-06 03:24:48.000000,control,old_page,0
600255,2017-01-03 11:33:31.000000,treatment,new_page,0
600682,2017-01-04 23:32:58.000000,control,old_page,0
607066,2017-01-07 13:32:32.000000,control,old_page,0
602667,2017-01-09 16:17:49.000000,control,old_page,1
605894,2017-01-07 15:41:50.000000,control,old_page,0
604259,2017-01-13 00:29:33.000000,treatment,new_page,0
607131,2017-01-04 06:58:17.000000,control,old_page,0
609926,2017-01-10 04:11:07.000000,treatment,new_page,0
608197,2017-01-15 04:30:05.000000,control,old_page,0
610460,2017-01-09 05:54:15.000000,treatment,new_page,0
601046,2017-01-03 10:59:22.000000,treatment,new_page,0
607849,2017-01-06 03:09:29.000000,treatment,new_page,0
608205,2017-01-05 07:32:55.000000,control,old_page,0
606740,2017-01-09 18:48:33.000000,treatment,new_page,1
608564,2017-01-06 08:25:38.000000,control,old_page,1
605442,2017-01-09 18:23:32.000000,control,old_page,0
600721,2017-01-11 02:14:30.000000,control,old_page,0
610254,2017-01-09 08:49:51.000000,treatment,new_page,0
611872,2017-01-15 07:18:48.000000,control,old_page,1
601288,2017-01-04 19:25:33.000000,treatment,new_page,0
608399,2017-01-11 03:26:03.000000,control,old_page,0
605642,2017-01-02 17:36:12.000000,treatment,new_page,0
609730,2017-01-11 08:12:01.000000,control,old_page,0
604066,2017-01-16 04:45:29.000000,control,old_page,0
604912,2017-01-07 17:49:25.000000,treatment,new_page,0
609613,2017-01-12 09:18:44.000000,control,old_page,0
604355,2017-01-11 20:12:39.000000,control,old_page,0
603497,2017-01-06 11:22:17.000000,control,old_page,0
611847,2017-01-10 22:10:55.000000,treatment,new_page,1
609306,2017-01-06 23:07:39.000000,control,old_page,0
610582,2017-01-07 09:35:29.000000,treatment,new_page,0
603074,2017-01-15 11:46:02.000000,control,old_page,0
605576,2017-01-09 00:49:29.000000,treatment,new_page,0
604041,2017-01-10 09:03:26.000000,control,old_page,0
609979,2017-01-11 14:58:07.000000,treatment,new_page,0
600669,2017-01-12 04:33:02.000000,treatment,new_page,0
609866,2017-01-08 21:19:49.000000,treatment,new_page,0
600612,2017-01-15 22:42:35.000000,control,old_page,0
609020,2017-01-15 05:59:42.000000,treatment,new_page,1
609707,2017-01-10 11:45:53.000000,control,old_page,1
606293,2017-01-04 03:52:52.000000,treatment,new_page,0
608996,2017-01-13 02:20:26.000000,control,old_page,0
600972,2017-01-14 12:50:38.000000,control,old_page,0
604204,2017-01-10 10:49:58.000000,treatment,new_page,1
603648,2017-01-03 01:26:20.000000,treatment,new_page,0
605647,2017-01-06 02:33:11.000000,treatment,new_page,0
608563,2017-01-05 00:43:21.000000,treatment,new_page,0
605253,2017-01-06 16:06:13.000000,treatment,new_page,1
609062,2017-01-15 16:25:19.000000,control,old_page,0
608307,2017-01-06 00:20:59.000000,control,old_page,0
611642,2017-01-05 04:11:10.000000,treatment,new_page,0
607658,2017-01-05 12:14:49.000000,control,old_page,0
608231,2017-01-03 22:16:26.000000,treatment,new_page,0
605109,2017-01-12 11:59:38.000000,control,old_page,0
610290,2017-01-02 19:13:13.000000,treatment,new_page,1
603688,2017-01-03 14:30:07.000000,treatment,new_page,0
600531,2017-01-09 18:13:14.000000,treatment,new_page,0
600206,2017-01-09 11:01:01.000000,control,old_page,0
611826,2017-01-15 18:56:13.000000,treatment,new_page,0
605623,2017-01-15 02:22:38.000000,treatment,new_page,1
609469,2017-01-06 05:53:55.000000,control,old_page,0
609249,2017-01-12 05:08:16.000000,treatment,new_page,0
611297,2017-01-10 11:15:50.000000,control,old_page,0
602757,2017-01-03 11:57:19.000000,treatment,new_page,0
607164,2017-01-12 21:49:27.000000,control,old_page,0
606233,2017-01-09 10:20:08.000000,control,old_page,0
602952,2017-01-03 21:58:28.000000,control,old_page,0
607636,2017-01-10 06:41:04.000000,treatment,new_page,0
611068,2017-01-15 12:03:01.000000,control,old_page,0
604880,2017-01-03 13:46:04.000000,control,old_page,1
611402,2017-01-07 09:39:29.000000,control,old_page,0
606175,2017-01-08 21:07:20.000000,control,old_page,0
604506,2017-01-15 19:00:03.000000,control,old_page,0
606468,2017-01-02 15:26:07.000000,control,old_page,0
607285,2017-01-08 08:32:10.000000,control,old_page,0
600927,2017-01-09 20:35:22.000000,treatment,new_page,0
604395,2017-01-03 08:49:50.000000,control,old_page,1
611230,2017-01-12 17:15:18.000000,treatment,new_page,0
610353,2017-01-09 08:57:21.000000,treatment,new_page,1
605032,2017-01-08 05:40:38.000000,treatment,new_page,0
605356,2017-01-02 15:24:12.000000,treatment,new_page,0
